business_id,categories,city,latitude,longitude,name,postal_code,review_count,stars,state,isBankrupt,county,isChain,density,cluster,neighborhood,ethnics,types,Dessert,time,tableService,alcohol,caters,hasTV,forGroups,noiceLevel,hasWiFi,attire,reservations,outdoorSeating,acceptCreditCard,priceRange,delivery,takeOut,goodForKids,driveThru,wheelchairAccessible,dogsAllowed,happyHour,smoking,garage,street,validated,lot,valet
RMyK2LpfFDty75HE94XN0Q,"['Desserts', 'Restaurants', 'Cupcakes', 'Vegan', 'Bakeries', 'Food Delivery Services', 'Food', 'Custom Cakes']",Scottsdale,33.4816874,-111.9193476,Positively Frosted,85251,6,5.0,AZ,0,Maricopa County,0,844,556,20,[],['Bakeries & Desserts' 'Vegetarian'],False,[],False,False,True,False,,,no,,True,False,True,,True,True,,,False,False,,,False,True,False,False,False
MatGnwADyILP8utonlTWDg,"['Restaurants', 'Sports Bars', 'American (Traditional)', 'Nightlife', 'Arts & Entertainment', 'Bars', 'Arcades', 'Eatertainment']",Glendale,33.5349425,-112.261923,Dave & Buster's,85305,180,2.0,AZ,0,Maricopa County,1,477,181,28,['American'],['Alcohol'],True,"['Latenight', 'Lunch', 'Dinner']",True,True,False,True,True,very_loud,free,casual,True,True,True,2.0,False,True,True,,,,True,outdoor,False,False,False,True,False
FGaaHr_krwaPGlD0mHPe4Q,"['Restaurants', 'Mexican']",Mesa,33.4351659963,-111.866054535,Matta's Grill and Cantina,85201,148,3.0,AZ,0,Maricopa County,0,778,191,26,['Mexican'],[],False,"['Lunch', 'Dinner']",True,True,True,True,True,average,no,casual,True,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
ahfAFuFHO9tfFkoBIkVdmg,"['Middle Eastern', 'Mediterranean', 'Restaurants']",Phoenix,33.6113539,-111.99855929999998,Zabari Mediterranean Grill,85032,95,4.5,AZ,1,Maricopa County,0,2493,19,8,['MiddleEast'],[],False,"['Lunch', 'Dinner']",False,False,True,True,True,average,free,casual,True,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
5F69VFIk-l3THUZX1qeYSg,"['American (Traditional)', 'Sports Bars', 'Bars', 'Nightlife', 'Steakhouses', 'Restaurants', 'Burgers']",Glendale,33.5824983,-112.18573329999998,Applebee's Neighborhood Grill & Bar,85302,70,2.0,AZ,0,Maricopa County,1,477,306,7,['American'],['Alcohol' 'Fast Food' 'Meat'],False,"['Lunch', 'Dinner']",True,True,False,True,True,average,free,casual,False,False,True,2.0,False,True,True,False,True,,True,no,False,False,False,True,False
Ycqaz47uwQj6IbOLxlfszA,"['Pizza', 'Salad', 'Italian', 'Restaurants']",Glendale,33.6420894,-112.2254067,Sbarro Italian Eatery,85308,9,2.0,AZ,0,Maricopa County,1,477,55,25,['European'],['Pizza' 'Salad'],False,['Lunch'],False,False,,False,False,loud,no,casual,False,False,True,3.0,False,True,True,,,,,,False,False,False,False,False
UrX0UEejKhHzk158VxlQzA,"['Restaurants', 'Arts & Entertainment', 'Festivals', 'Polish']",Phoenix,33.6195640564,-112.119850159,Arizona Polish Festival,85053,8,4.0,AZ,0,Maricopa County,0,2493,392,7,[],[],False,[],False,True,,False,True,loud,,casual,,True,True,1.0,False,True,True,,,,,,False,False,False,False,False
etylBefPKEMjm9nS9c1qiw,"['Delis', 'Sandwiches', 'Restaurants']",Tempe,33.3350123,-111.96195159999998,Port of Subs,85284,36,2.5,AZ,0,Maricopa County,1,611,253,7,[],['Fast Food' 'Meat'],False,['Lunch'],False,False,True,False,True,average,no,casual,False,False,True,1.0,True,True,True,,True,,,,False,False,False,False,False
px5RbIZm3rxRzi-g2f83KQ,"['Restaurants', 'Burgers', 'Fast Food']",Tempe,33.36318060000001,-111.9291133,Burger King,85283,24,2.0,AZ,0,Maricopa County,1,611,381,10,[],['Fast Food'],False,[],False,False,False,False,False,loud,free,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,False,False
RSuT0SK4XpsIAZtdP7Lf3w,"['Salad', 'Restaurants', 'Mexican', 'Tacos', 'Soup']",Glendale,33.5387191,-112.1662867,Pedro's Mexican Restaurant,85301,170,4.0,AZ,1,Maricopa County,0,477,480,7,['Mexican'],['Salad' 'Soup' 'Tacos'],False,"['Lunch', 'Dinner']",True,True,True,False,True,average,no,casual,True,False,True,2.0,False,True,True,,True,,,,False,False,False,True,False
IT0IODInyhKbG4a_ka71MQ,"['Pizza', 'Italian', 'Restaurants']",Cave Creek,33.827811768400004,-111.9547806,Oregano's Pizza Bistro,85331,190,3.5,AZ,0,Maricopa County,1,58,207,8,['European'],['Pizza'],False,"['Lunch', 'Dinner']",True,True,True,True,True,average,no,casual,False,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
YjlCXwWr9xx6TnHmTFCKGQ,"['Gluten-Free', 'Restaurants', 'Chinese', 'Food', 'Asian Fusion']",Mesa,33.3855705916,-111.68991655100001,P.F. Chang's,85206,113,3.5,AZ,0,Maricopa County,1,778,685,16,['Chinese' 'EastAsia'],['Gluten-Free'],False,"['Lunch', 'Dinner']",True,True,True,True,True,average,free,casual,True,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
NihPkBRdA1AixuE_98tIrg,"['Delis', 'Sandwiches', 'Restaurants']",Phoenix,33.4943244,-112.0654164,Port of Subs,85012,31,3.0,AZ,0,Maricopa County,1,2493,245,7,[],['Fast Food' 'Meat'],False,['Lunch'],False,False,True,True,True,average,no,casual,False,False,True,1.0,True,True,True,,,,,,False,False,False,True,False
RQdKieW9hqg898d_S2WwRA,"['Japanese', 'Restaurants']",Phoenix,33.5076828,-112.04596940000002,Yogis Grill,85016,87,3.5,AZ,0,Maricopa County,1,2493,98,22,['EastAsia'],[],False,"['Lunch', 'Dinner']",False,False,False,True,True,average,no,casual,False,False,True,1.0,False,True,True,,True,False,,,False,False,False,True,False
HyzHidtQXC4JIULtSbk3NA,"['Restaurants', 'Food', 'Salad', 'Juice Bars & Smoothies', 'Middle Eastern']",Scottsdale,33.635464899999995,-111.9237255,Bowl of Greens,85254,99,4.0,AZ,0,Maricopa County,1,844,200,29,['MiddleEast'],['Beverage' 'Salad'],False,"['Lunch', 'Dinner']",False,False,False,False,True,average,free,casual,False,True,True,1.0,True,True,True,,,,,,False,False,False,False,False
1hrX1vHaUgllWH6i876oAw,"['Arts & Entertainment', 'Musicians', 'Restaurants', 'Performing Arts', 'Mexican', 'Event Planning & Services']",Phoenix,33.4499672,-112.0702225,Mariachi Estrellas Del Pacífico,85001,4,5.0,AZ,0,Maricopa County,0,2493,718,24,['Mexican'],[],False,[],,,,,,,,,,,True,,,,,,,,,,,,,,
HxWDCU-kKido3ErM31msGQ,"['American (Traditional)', 'Breakfast & Brunch', 'Restaurants', 'Cafes']",Scottsdale,33.635340941799996,-111.92254378,"First Watch - Breakfast, Brunch & Lunch",85254,229,4.0,AZ,0,Maricopa County,1,844,200,29,['American'],['Coffee & Tea'],False,"['Lunch', 'Breakfast', 'Brunch']",True,False,False,True,True,average,free,casual,False,True,True,2.0,False,True,True,,True,,,,False,False,False,False,False
cTJjTKz2huGZ-ElScC2pSw,"['American (New)', 'Bars', 'Food', 'Pubs', 'Nightlife', 'Restaurants', 'Beer', 'Wine & Spirits', 'Breakfast & Brunch']",Phoenix,33.513575,-112.073381,Windsor,85012,977,4.0,AZ,0,Maricopa County,0,2493,128,27,['American'],['Alcohol'],False,"['Lunch', 'Dinner']",True,True,True,True,True,average,free,casual,True,True,True,2.0,False,True,True,,True,True,True,no,False,True,False,True,False
Q47FjaMLjI3v6yo-PHIebQ,"['Restaurants', 'Italian']",Phoenix,33.449568,-112.0740163,Cafe Roma,85004,5,3.0,AZ,1,Maricopa County,1,2493,713,62,['European'],[],False,[],,,,,,,,,,,,1.0,,,,,,,,,,,,,
wPgp3oddFUzpGrQc__HYhg,"['Restaurants', 'Breakfast & Brunch', 'American (Traditional)', 'Diners']",Gilbert,33.277894818600004,-111.788683534,Denny's,85297,81,2.5,AZ,0,Maricopa County,1,374,646,19,['American'],[],False,"['Latenight', 'Breakfast', 'Brunch']",True,False,False,False,True,average,free,casual,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
blUgghIdsUG7pNqxCphk9w,"['Food', 'Asian Fusion', 'Restaurants', 'Food Delivery Services', 'Chinese']",Sun City,33.6074409,-112.2690931,Chang Lee Restaurant,85351,32,3.0,AZ,0,Maricopa County,0,33,622,3,['Chinese' 'EastAsia'],[],False,"['Lunch', 'Dinner']",True,True,True,True,True,quiet,no,casual,True,False,True,2.0,True,True,True,,,,,,False,False,False,True,False
4KZRFxciaKfTD7qbS55b7g,"['Italian', 'Pizza', 'Food', 'Food Trucks', 'Restaurants']",Peoria,33.670815137199995,-112.240358657,Fabio On Fire,85382,132,4.5,AZ,0,Maricopa County,0,246,172,8,['European'],['Pizza' 'SpecialLocations'],False,['Lunch'],True,True,True,False,True,quiet,no,casual,False,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
tylsscXmLq03-DzGI36bIA,"['Restaurants', 'Pizza', 'Salad', 'Sandwiches']",Phoenix,33.4791900432,-112.03148782299999,Squaw Peak Cafe,85016,6,3.0,AZ,0,Maricopa County,0,2493,734,6,[],['Fast Food' 'Pizza' 'Salad'],False,[],,True,,True,True,,,casual,True,True,True,2.0,True,True,True,,,,,,,,,,
OSs8P5K6oAuku247u-6jvQ,"['Restaurants', 'Food', 'Thai', 'Ice Cream & Frozen Yogurt', 'Desserts']",Chandler,33.3194292,-111.8744415,I Roll Thai Ice Cream,85224,43,4.5,AZ,0,Maricopa County,0,524,411,11,['SouthEastAisa'],['Bakeries & Desserts'],False,[],False,False,False,False,True,average,free,casual,False,True,True,1.0,False,False,True,,True,,,,False,False,False,False,False
L7os7OGSQ2_evJRLvQg9dw,"['Burgers', 'Restaurants', 'Fast Food']",Phoenix,33.4660683,-112.0306582,Wendy's,85006,11,3.5,AZ,0,Maricopa County,1,2493,97,16,[],['Fast Food'],False,[],False,False,,True,True,,,casual,False,False,True,1.0,False,True,True,True,,,,,,,,,
2rLuOMi6Q6zzqUU8ltreSA,"['American (Traditional)', 'Restaurants', 'Cafes', 'Breakfast & Brunch']",Tempe,33.4215708,-111.9416683,"First Watch - Breakfast, Brunch & Lunch",85281,140,4.5,AZ,0,Maricopa County,1,611,624,16,['American'],['Coffee & Tea'],False,"['Lunch', 'Breakfast', 'Brunch']",True,False,False,False,True,average,free,casual,False,True,True,2.0,False,True,True,,,,,,False,False,False,True,False
Lvr6DdVkFI8IMGfRvUcXQA,"['Pizza', 'Restaurants']",Phoenix,33.466332,-112.153483,Little Caesars Pizza,85035,3,1.0,AZ,0,Maricopa County,1,2493,415,6,[],['Pizza'],False,[],False,False,False,False,True,average,no,casual,False,False,True,1.0,False,True,True,,,,,,,,,,
Lv2V5KqRlCl7_S6LKWkGlg,"['Vegetarian', 'American (Traditional)', 'Restaurants']",Phoenix,33.4534741,-112.0711732,Devil's Greens,85004,9,3.0,AZ,0,Maricopa County,0,2493,482,13,['American'],['Vegetarian'],False,['Lunch'],False,False,False,False,True,average,free,casual,False,True,True,1.0,False,True,False,,,,,,False,False,False,False,False
k1b-NDkUJezit4LHL0Q55A,"['Restaurants', 'Tex-Mex', 'Fast Food', 'Mexican']",Gilbert,33.33595,-111.75707,Taco Bell,85296,15,3.5,AZ,0,Maricopa County,1,374,107,13,['Mexican'],['Fast Food'],False,[],False,False,False,False,True,quiet,free,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,False,False
IY09uHwNvznCUDoFZ_su3A,"['Restaurants', 'Breweries', 'American (Traditional)', 'Gastropubs', 'Food']",Scottsdale,33.4991113,-111.9257941,Two Brothers Tap House and Brewery,85251,185,3.5,AZ,0,Maricopa County,0,844,588,44,['American'],['Alcohol'],False,"['Lunch', 'Dinner', 'Brunch']",True,True,False,True,True,average,free,casual,True,True,True,2.0,False,True,True,,,,,,False,True,False,False,False
7m1Oa1VYV98UUuo_6i0EZg,"['Burgers', 'American (Traditional)', 'Mexican', 'Restaurants']",Phoenix,33.639913492199994,-111.995703477,Paradise Valley Burger Company,85032,1019,4.5,AZ,0,Maricopa County,0,2493,369,9,['American' 'Mexican'],['Fast Food'],False,"['Lunch', 'Dinner']",False,False,True,False,True,average,no,casual,False,True,True,1.0,False,True,True,False,,,,,False,False,False,True,False
TkXbFJtFCdM_WTLkHa6Erw,"['Fast Food', 'Restaurants', 'Chinese']",Scottsdale,33.6245789,-111.9413789,Panda Express,85254,18,2.5,AZ,0,Maricopa County,1,844,226,11,['Chinese'],['Fast Food'],False,[],,False,,False,True,,no,casual,False,True,True,1.0,False,True,True,False,,,,,,,,,
QWonnnAnTQatTdAMCdacDA,"['Burgers', 'Fast Food', 'Restaurants']",Surprise,33.624280799999994,-112.4271128,Sonic Drive-In,85388,5,3.5,AZ,0,Maricopa County,1,157,256,6,[],['Fast Food'],False,[],,,,,,,,,False,,,,False,,,,,,,,False,False,False,False,False
6vNMmkttsHkW1THWiP50xg,"['Restaurants', 'Vegetarian', 'Thai']",Chandler,33.3048103,-111.9270642,Thai Basil Chandler,85226,102,3.5,AZ,0,Maricopa County,0,524,473,4,['SouthEastAisa'],['Vegetarian'],False,"['Lunch', 'Dinner']",True,True,True,True,True,quiet,free,casual,True,False,True,2.0,False,True,True,,True,,,,False,False,False,True,False
LcYrqMhUO_TITSXFk_SjJA,"['Soup', 'Restaurants', 'Buffets', 'Vegetarian', 'Salad']",Phoenix,33.6769879109,-111.976226221,Sweet Tomatoes,85050,115,3.5,AZ,0,Maricopa County,1,2493,275,21,[],['Buffets' 'Salad' 'Soup' 'Vegetarian'],False,"['Lunch', 'Dinner']",False,True,True,False,True,average,no,casual,False,False,True,2.0,False,True,True,,False,,,,False,False,False,True,False
iGvnkEz2efD9q-Z7ZcasWQ,"['Pizza', 'Italian', 'Restaurants']",Phoenix,33.4954365,-112.0197856,Papa John's Pizza,85016,8,1.5,AZ,0,Maricopa County,1,2493,5,7,['European'],['Pizza'],False,[],,False,False,,True,average,no,casual,False,False,True,1.0,True,True,True,,False,,,,False,False,False,False,False
H-gllDEH0DHqE-HmzdHtKg,"['Sandwiches', 'Delis', 'Restaurants', 'Fast Food']",Tempe,33.380021500000005,-111.9278632,Jersey Mike's Subs,85282,22,2.5,AZ,0,Maricopa County,1,611,483,18,[],['Fast Food' 'Meat'],False,[],,,,True,True,quiet,no,casual,False,True,True,1.0,False,True,True,False,,,,,,,,,
-voRkfS42YKYsrJ9DV0FxQ,"['Chinese', 'Fast Food', 'Restaurants']",Phoenix,33.378500800000005,-112.0286997,Panda Express,85042,28,2.5,AZ,0,Maricopa County,1,2493,0,19,['Chinese'],['Fast Food'],False,[],False,False,True,True,True,average,no,casual,False,False,True,1.0,False,True,True,False,,,,,False,False,False,False,False
Jpyh7MfaNysY3geXjhzqJQ,"['Pizza', 'Italian', 'Restaurants']",Peoria,33.7115673,-112.2713709,CHAR Pizzeria Napoletana,85383,185,4.0,AZ,0,Maricopa County,0,246,127,26,['European'],['Pizza'],False,"['Lunch', 'Dinner']",False,True,False,True,True,average,free,casual,False,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
ZVtjS8Hvq2a6SxHxlehPGg,"['Italian', 'Restaurants']",Phoenix,33.5308313643,-112.013368219,L'Amore Italian Restaurant,85016,159,4.5,AZ,0,Maricopa County,0,2493,460,2,['European'],[],False,['Dinner'],True,True,True,True,True,average,free,casual,True,True,True,2.0,False,True,True,,True,,,,False,False,False,True,False
ef28eNdWA3g7OMsnf_fbSA,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Food']",Tempe,33.3775849,-111.9403397,Water Ice Cream & More,85283,5,5.0,AZ,0,Maricopa County,0,611,120,11,[],['Bakeries & Desserts'],False,[],,,,,,,,,,,True,1.0,,,,,,,,,False,False,False,False,False
yBkfQ4AZkjYUcZqi7cnrbA,"['Burgers', 'Restaurants', 'Food']",Gilbert,33.2971056,-111.743951,Smashburger,85295,88,3.5,AZ,0,Maricopa County,1,374,209,27,[],['Fast Food'],False,['Lunch'],False,True,False,False,True,loud,no,casual,False,True,True,1.0,False,True,True,False,,,,,False,False,False,False,False
t_9dmtogyjAocFsNW1igag,"['Restaurants', 'Coffee & Tea', 'Food', 'Cafes']",Mesa,33.378931300000005,-111.6873472,Starbucks,85209,26,3.0,AZ,0,Maricopa County,1,778,685,16,[],['Coffee & Tea'],False,[],,,False,,,,free,,,True,True,2.0,,True,,,True,,,,False,False,False,True,False
oxv2UyI5yF6yawPU20tOxA,"['Nightlife', 'Beer Bar', 'Restaurants', 'Tex-Mex', 'Bars', 'Mexican']",Scottsdale,33.49333060000001,-111.9321082,Old Town Tortilla Factory,85251,381,3.0,AZ,0,Maricopa County,0,844,36,20,['Mexican'],['Alcohol'],False,['Dinner'],True,True,False,True,True,average,no,casual,True,True,True,2.0,False,True,True,,True,False,True,no,False,True,False,False,False
r_2-xafEtXp76fYUeQpF8A,"['Restaurants', 'Fast Food', 'Burgers']",Gilbert,33.3367952,-111.8063145,Wendy's,85233,9,2.5,AZ,0,Maricopa County,1,374,101,15,[],['Fast Food'],False,[],False,False,False,False,True,average,no,casual,False,False,True,1.0,False,True,True,True,,,,,False,False,False,False,False
piHJq_NDrOh5SYk3AyQVOg,"['Ramen', 'Restaurants', 'Cafes', 'Breakfast & Brunch', 'American (New)', 'Japanese']",Phoenix,33.5098255809,-111.987097553,Chestnut Fine Foods & Provisions,85018,238,3.0,AZ,0,Maricopa County,0,2493,281,8,['American' 'EastAsia'],['Coffee & Tea' 'Noodles'],False,"['Breakfast', 'Brunch']",False,True,True,False,True,average,free,casual,False,True,True,2.0,False,True,True,,True,True,,,False,False,False,True,False
TvDsoVbGEGtXBCaVcICKVA,"['American (New)', 'Pubs', 'Bars', 'Nightlife', 'Restaurants']",Mesa,33.3638634,-111.8581176,Pub'n Grub,85210,63,4.0,AZ,0,Maricopa County,0,778,645,12,['American'],['Alcohol'],False,"['Latenight', 'Lunch', 'Dinner']",True,True,False,True,True,average,no,casual,False,False,True,1.0,False,True,False,,True,,True,outdoor,False,False,False,True,False
Kq2fw7SAKOLOmiJyVCbeFA,"['Restaurants', 'Desserts', 'Steakhouses', 'Nightlife', 'Food', 'Bars', 'American (Traditional)', 'Seafood']",Scottsdale,33.699168,-111.892549,Preston's Steakhouse,85255,144,4.0,AZ,0,Maricopa County,0,844,231,13,['American'],['Alcohol' 'Bakeries & Desserts' 'Meat' 'Seafood'],False,['Dinner'],True,True,False,True,True,average,free,dressy,True,True,True,3.0,False,True,False,,True,False,True,no,False,True,False,False,False
uUKkVTCN5_qzNo1YVXMnZA,"['American (New)', 'Nightlife', 'Food', 'Cafes', 'Breakfast & Brunch', 'Restaurants', 'Vegetarian', 'Coffee & Tea', 'Beer Bar', 'Bars', 'Pubs']",Cave Creek,33.8329817862,-111.95048812799999,Local Jonny's,85331,165,4.5,AZ,0,Maricopa County,0,58,207,8,['American'],['Alcohol' 'Coffee & Tea' 'Vegetarian'],False,"['Lunch', 'Breakfast', 'Brunch']",False,True,True,True,True,average,free,casual,False,True,True,2.0,False,True,True,,True,,True,no,False,False,False,True,False
4NfjvMzUG5rbkxtPg-8pkw,"['Fast Food', 'Restaurants', 'Chinese']",Phoenix,33.538635502199995,-112.048382247,Panda Express,85020,26,2.5,AZ,0,Maricopa County,1,2493,553,10,['Chinese'],['Fast Food'],False,['Lunch'],False,False,True,False,True,average,no,casual,False,False,True,1.0,False,True,True,False,,,,,,,,,
nwHd2MbIGz0SNG8GpFjekw,"['Mexican', 'Restaurants']",Phoenix,33.5395733,-112.04834601399999,Los Taquitos,85020,334,4.0,AZ,0,Maricopa County,1,2493,553,10,['Mexican'],[],False,"['Lunch', 'Dinner']",False,True,True,True,True,average,free,casual,False,True,True,1.0,False,True,True,,True,,,,False,False,False,True,False
YWjfWHizWgHSsAPGfQChXw,"['Fast Food', 'Restaurants', 'American (Traditional)']",Phoenix,33.3787187,-111.979667,Sonic Drive-In,85040,23,2.0,AZ,0,Maricopa County,1,2493,300,9,['American'],['Fast Food'],True,['Brunch'],True,False,False,False,True,average,no,casual,False,True,True,1.0,False,True,True,True,,,,,False,False,False,False,False
qgHx71_UAWHRySTPMaAJqw,"['American (Traditional)', 'Cafes', 'Restaurants', 'Breakfast & Brunch']",Phoenix,33.5123661,-112.1141992,Canyon 49 Grill,85017,53,3.0,AZ,0,Maricopa County,0,2493,363,9,['American'],['Coffee & Tea'],False,"['Lunch', 'Dinner', 'Breakfast']",True,True,False,True,True,average,free,casual,True,True,True,2.0,False,True,True,,True,,,,True,False,False,True,False
VoJxPSgdVN8en44bLYEbHA,"['Restaurants', 'Vietnamese']",Mesa,33.4134626757,-111.876013912,Binh Duong Quan,85202,5,3.0,AZ,0,Maricopa County,0,778,113,30,['SouthEastAisa'],[],False,[],True,,False,False,True,,no,,False,False,True,1.0,False,True,True,,,,,,False,False,False,False,False
5thrJ65LxYTv8_d200uTbQ,"['Restaurants', 'Breakfast & Brunch', 'Arts & Entertainment', 'Casinos', 'American (Traditional)']",Chandler,33.2891124,-111.9427994,Cafe 24/7,85226,4,4.0,AZ,0,Maricopa County,1,524,601,3,['American'],[],False,[],True,,,True,True,,,casual,False,True,True,2.0,False,True,False,,,,,,,,,,
m8qJtl3l6QXJMnNxN6LQRQ,"['Restaurants', 'Caterers', 'Event Planning & Services', 'Ethiopian', 'American (Traditional)']",Phoenix,33.4951613,-112.0041452,Jennifer's Catering & Events,85018,9,3.5,AZ,0,Maricopa County,0,2493,283,17,['American' 'Other'],['Caterers'],False,[],,,,,,,,,,,True,,,,,,,,,,,,,,
AtSEe-B2mFmLFHBf4PLTrw,"['Food', 'Sandwiches', 'Breakfast & Brunch', 'Restaurants', 'Bakeries']",Tempe,33.3624661,-111.91262009999998,Wildflower Bread Company,85283,234,4.0,AZ,0,Maricopa County,1,611,384,16,[],['Bakeries & Desserts' 'Fast Food'],False,"['Lunch', 'Breakfast']",False,False,True,False,True,average,free,casual,False,True,True,1.0,False,True,True,,True,,,,False,False,False,True,False
L2iT7pipc455Tgpbo35_mw,"['Restaurants', 'Bars', 'Cocktail Bars', 'American (Traditional)', 'Lounges', 'Mexican', 'Sports Bars', 'Nightlife', 'American (New)', 'Vegan', 'Tapas Bars']",Tempe,33.4243368,-111.9394223,CASA Sunbá,85281,220,3.0,AZ,0,Maricopa County,0,611,28,29,['American' 'Mexican'],['Alcohol' 'Vegetarian'],False,"['Lunch', 'Dinner']",True,True,False,True,True,average,free,casual,False,True,True,2.0,False,True,False,,,,True,outdoor,False,True,False,False,False
9VEJkUd0eHIlKmCu0flvBw,"['Restaurants', 'Pizza']",Phoenix,33.395649924000004,-112.07373999100001,Papa John's Pizza,85040,7,3.5,AZ,0,Maricopa County,1,2493,16,10,[],['Pizza'],False,[],,,,,True,,,,False,,,,True,True,False,,,,,,,,,,
OVb3wbv59wTcd0pQrXBZXw,"['Restaurants', 'Cafes', 'Coffee & Tea', 'Chocolatiers & Shops', 'Food', 'Specialty Food']",Glendale,33.613300100000004,-112.1677843,Rayner's Chocolate & Coffee Shop,85306,203,4.5,AZ,0,Maricopa County,0,477,211,14,[],['Bakeries & Desserts' 'Coffee & Tea'],False,"['Lunch', 'Breakfast', 'Brunch']",False,False,True,False,True,average,free,casual,False,True,True,1.0,False,True,True,,True,,,,False,False,False,True,False
